Mã,Tên,Cấp,Nghị quyết,Mã TP,Tỉnh / Thành Phố
21388,Xã Thiện Tín,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
21400,Xã Mộ Đức,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
21409,Xã Long Phụng,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
21421,Xã Mỏ Cày,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
21433,Xã Lân Phong,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
21439,Phường Đức Phổ,Phường,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
21451,Phường Trà Câu,Phường,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
21457,Xã Nguyễn Nghiêm,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
21472,Xã Khánh Cường,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
21478,Phường Sa Huỳnh,Phường,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
21484,Xã Ba Tơ,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
21490,Xã Ba Vinh,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
21496,Xã Ba Động,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
21499,Xã Ba Dinh,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
21520,Xã Đặng Thùy Trâm,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
21523,Xã Ba Tô,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
21529,Xã Ba Vì,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
21538,Xã Ba Xa,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
21548,Đặc khu Lý Sơn,Đặc khu,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23284,Phường Đăk Cấm,Phường,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23293,Phường Kon Tum,Phường,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23302,Phường Đăk Bla,Phường,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23317,Xã Ngọk Bay,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23326,Xã Ia Chim,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23332,Xã Đăk Rơ Wa,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23341,Xã Đăk Pék,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23344,Xã Đăk Plô,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23356,Xã Xốp,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23365,Xã Ngọc Linh,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23368,Xã Đăk Long,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23374,Xã Đăk Môn,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23377,Xã Bờ Y,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23383,Xã Dục Nông,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23392,Xã Sa Loong,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23401,Xã Đăk Tô,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23416,Xã Đăk Sao,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23419,Xã Đăk Tờ Kan,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23425,Xã Tu Mơ Rông,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23428,Xã Ngọk Tụ,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23430,Xã Kon Đào,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23446,Xã Măng Ri,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23455,Xã Măng Bút,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23473,Xã Măng Đen,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23476,Xã Kon Plông,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23479,Xã Đăk Rve,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23485,Xã Đăk Kôi,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23497,Xã Kon Braih,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23500,Xã Đăk Hà,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23504,Xã Đăk Pxi,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23510,Xã Đăk Ui,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23512,Xã Đăk Mar,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23515,Xã Ngọk Réo,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23527,Xã Sa Thầy,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23530,Xã Rờ Kơi,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23534,Xã Sa Bình,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23535,Xã Ia Đal,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23536,Xã Mô Rai,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23538,Xã Ia Tơi,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
23548,Xã Ya Ly,Xã,Số: 1677/NQ-UBTVQH15; Ngày: 16/06/2025,51,Tỉnh Quảng Ngãi
21553,Phường Quy Nhơn Bắc,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21583,Phường Quy Nhơn,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21589,Phường Quy Nhơn Tây,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21592,Phường Quy Nhơn Nam,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21601,Phường Quy Nhơn Đông,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21607,Xã Nhơn Châu,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21609,Xã An Lão,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21616,Xã An Vinh,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21622,Xã An Toàn,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21628,Xã An Hòa,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21637,Phường Tam Quan,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21640,Phường Bồng Sơn,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21655,Phường Hoài Nhơn Bắc,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21661,Phường Hoài Nhơn Tây,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21664,Phường Hoài Nhơn,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21670,Phường Hoài Nhơn Đông,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21673,Phường Hoài Nhơn Nam,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21688,Xã Hoài Ân,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21697,Xã Ân Hảo,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21703,Xã Vạn Đức,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21715,Xã Ân Tường,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21727,Xã Kim Sơn,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21730,Xã Phù Mỹ,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21733,Xã Bình Dương,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21739,Xã Phù Mỹ Bắc,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21751,Xã Phù Mỹ Đông,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21757,Xã Phù Mỹ Tây,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21769,Xã An Lương,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21775,Xã Phù Mỹ Nam,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21786,Xã Vĩnh Thạnh,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21787,Xã Vĩnh Sơn,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21796,Xã Vĩnh Thịnh,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21805,Xã Vĩnh Quang,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21808,Xã Tây Sơn,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21817,Xã Bình Hiệp,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21820,Xã Bình Khê,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21829,Xã Bình An,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21835,Xã Bình Phú,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21853,Xã Phù Cát,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21859,Xã Đề Gi,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21868,Xã Hội Sơn,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21871,Xã Hòa Hội,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21880,Xã Cát Tiến,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21892,Xã Xuân An,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21901,Xã Ngô Mây,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21907,Phường Bình Định,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21910,Phường An Nhơn,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21925,Phường An Nhơn Bắc,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21934,Phường An Nhơn Đông,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21940,Xã An Nhơn Tây,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21943,Phường An Nhơn Nam,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21952,Xã Tuy Phước,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21964,Xã Tuy Phước Bắc,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21970,Xã Tuy Phước Đông,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21985,Xã Tuy Phước Tây,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21994,Xã Vân Canh,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
21997,Xã Canh Liên,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
22006,Xã Canh Vinh,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23563,Phường Diên Hồng,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23575,Phường Pleiku,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23584,Phường Thống Nhất,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23586,Phường Hội Phú,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23590,Xã Biển Hồ,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23602,Phường An Phú,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23611,Xã Gào,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23614,Phường An Bình,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23617,Phường An Khê,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23629,Xã Cửu An,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23638,Xã Kbang,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23644,Xã Đak Rong,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23647,Xã Sơn Lang,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23650,Xã Krong,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23668,Xã Tơ Tung,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23674,Xã Kông Bơ La,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23677,Xã Đak Đoa,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23683,Xã Đak Sơmei,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23701,Xã Kon Gang,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23710,Xã Ia Băng,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23714,Xã KDang,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23722,Xã Chư Păh,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23728,Xã Ia Khươl,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23734,Xã Ia Ly,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23749,Xã Ia Phí,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23764,Xã Ia Grai,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23767,Xã Ia Hrung,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23776,Xã Ia Krái,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23782,Xã Ia O,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23788,Xã Ia Chia,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23794,Xã Mang Yang,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23798,Xã Ayun,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23799,Xã Hra,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23812,Xã Lơ Pang,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23818,Xã Kon Chiêng,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23824,Xã Kông Chro,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23830,Xã Chư Krey,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23833,Xã Ya Ma,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23839,Xã SRó,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23842,Xã Đăk Song,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23851,Xã Chơ Long,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23857,Xã Đức Cơ,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23866,Xã Ia Krêl,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23869,Xã Ia Dơk,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23872,Xã Ia Dom,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23881,Xã Ia Pnôn,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23884,Xã Ia Nan,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23887,Xã Chư Prông,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23896,Xã Bàu Cạn,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23908,Xã Ia Tôr,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23911,Xã Ia Boòng,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23917,Xã Ia Púch,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23926,Xã Ia Pia,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23935,Xã Ia Lâu,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23938,Xã Ia Mơ,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23941,Xã Chư Sê,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23942,Xã Chư Pưh,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23947,Xã Bờ Ngoong,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23954,Xã Al Bá,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23971,Xã Ia Hrú,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23977,Xã Ia Ko,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23986,Xã Ia Le,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
23995,Xã Đak Pơ,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
24007,Xã Ya Hội,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
24013,Xã Pờ Tó,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
24022,Xã Ia Pa,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
24028,Xã Ia Tul,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
24043,Xã Phú Thiện,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
24044,Phường Ayun Pa,Phường,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
24049,Xã Chư A Thai,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
24061,Xã Ia Hiao,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
24065,Xã Ia Rbol,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
24073,Xã Ia Sao,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
24076,Xã Phú Túc,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
24100,Xã Ia Dreh,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
24109,Xã Uar,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
24112,Xã Ia Rsai,Xã,Số: 1664/NQ-UBTVQH15; Ngày: 16/06/2025,52,Tỉnh Gia Lai
22333,Phường Bắc Nha Trang,Phường,Số: 1667/NQ-UBTVQH15; Ngày: 16/06/2025,56,Tỉnh Khánh Hòa
22366,Phường Nha Trang,Phường,Số: 1667/NQ-UBTVQH15; Ngày: 16/06/2025,56,Tỉnh Khánh Hòa
22390,Phường Tây Nha Trang,Phường,Số: 1667/NQ-UBTVQH15; Ngày: 16/06/2025,56,Tỉnh Khánh Hòa
22402,Phường Nam Nha Trang,Phường,Số: 1667/NQ-UBTVQH15; Ngày: 16/06/2025,56,Tỉnh Khánh Hòa
22411,Phường Bắc Cam Ranh,Phường,Số: 1667/NQ-UBTVQH15; Ngày: 16/06/2025,56,Tỉnh Khánh Hòa
22420,Phường Cam Ranh,Phường,Số: 1667/NQ-UBTVQH15; Ngày: 16/06/2025,56,Tỉnh Khánh Hòa
22423,Phường Ba Ngòi,Phường,Số: 1667/NQ-UBTVQH15; Ngày: 16/06/2025,56,Tỉnh Khánh Hòa
22432,Phường Cam Linh,Phường,Số: 1667/NQ-UBTVQH15; Ngày: 16/06/2025,56,Tỉnh Khánh Hòa
22435,Xã Cam Hiệp,Xã,Số: 1667/NQ-UBTVQH15; Ngày: 16/06/2025,56,Tỉnh Khánh Hòa
22453,Xã Cam Lâm,Xã,Số: 1667/NQ-UBTVQH15; Ngày: 16/06/2025,56,Tỉnh Khánh Hòa
22465,Xã Cam An,Xã,Số: 1667/NQ-UBTVQH15; Ngày: 16/06/2025,56,Tỉnh Khánh Hòa
22480,Xã Nam Cam Ranh,Xã,Số: 1667/NQ-UBTVQH15; Ngày: 16/06/2025,56,Tỉnh Khánh Hòa
22489,Xã Vạn Ninh,Xã,Số: 1667/NQ-UBTVQH15; Ngày: 16/06/2025,56,Tỉnh Khánh Hòa
22498,Xã Tu Bông,Xã,Số: 1667/NQ-UBTVQH15; Ngày: 16/06/2025,56,Tỉnh Khánh Hòa
22504,Xã Đại Lãnh,Xã,Số: 1667/NQ-UBTVQH15; Ngày: 16/06/2025,56,Tỉnh Khánh Hòa
22516,Xã Vạn Thắng,Xã,Số: 1667/NQ-UBTVQH15; Ngày: 16/06/2025,56,Tỉnh Khánh Hòa
22525,Xã Vạn Hưng,Xã,Số: 1667/NQ-UBTVQH15; Ngày: 16/06/2025,56,Tỉnh Khánh Hòa
